Pet_ID,Species,Breed,Age_Years,Weight_kg,Gender,Activity_Level,Medical_Condition,Ideal_Weight_kg,Calorie_Requirement_kcal,Protein_%,Fat_%,Carbs_%,Daily_Meal_Portion_g,Meals_Per_Day,Portion_Per_Meal_g,Adaptivity_Index
e8aa9c00-6646-455f-a847-2f11a2a50346,Dog,Golden Retriever,7.3,17.7,Male,High,Allergies,18.9,966.5,31.5,24.9,43.6,276.1,4,69.0,0.86
ad788320-39b0-4d12-81a0-f42b431f4156,Dog,Golden Retriever,6.9,16.9,Female,Moderate,Allergies,17.1,816.8,26.7,20.8,52.5,233.4,3,77.8,0.39
6e630482-c953-4605-ab19-5818e62e35a5,Cat,Persian Cat,1.9,3.0,Female,Low,Obesity,3.2,162.8,36.2,22.3,41.5,46.5,2,23.2,0.64
a9facd25-bdd1-4bf5-9880-e57ac3ecb125,Dog,British Shorthair,3.6,25.6,Male,High,Joint Issues,26.7,1274.7,27.7,23.8,48.5,364.2,4,91.0,0.45
1df62bce-ee64-4c0d-b3aa-405d0d73579a,Dog,Maine Coon,10.3,26.8,Female,Low,Diabetes,27.0,890.5,35.2,20.2,44.6,254.4,2,127.2,0.54
633d2edc-6ea4-4a27-8923-b6b537955f61,Dog,British Shorthair,14.0,21.3,Male,Moderate,Obesity,19.5,825.9,25.4,16.9,57.7,236.0,3,78.7,0.72
dbd6fd3c-5849-43a8-bfc3-59c99fa9caba,Dog,Maine Coon,7.1,14.3,Female,High,None,13.3,823.6,29.9,10.7,59.4,235.3,4,58.8,0.67
4ff11e14-0b59-4762-8932-62602a68f05d,Dog,Maine Coon,5.2,4.2,Male,Low,None,4.6,246.4,37.0,14.2,48.8,70.4,2,35.2,0.78
464284a5-5b25-4bb8-a01f-a0eda45c90dc,Dog,Bulldog,8.4,29.4,Female,Low,Allergies,29.2,1060.6,28.8,13.6,57.6,303.0,2,151.5,0.76
f1e70e37-7a9b-400f-abd6-3e579ac54ef6,Cat,Siamese Cat,1.8,6.8,Male,Low,Allergies,6.7,353.7,36.7,14.3,49.0,101.1,2,50.5,0.75
009a882a-0283-4d56-be52-5412bf62e6e6,Dog,German Shepherd,2.2,31.2,Female,Moderate,Diabetes,28.5,1164.4,38.6,19.1,42.3,332.7,3,110.9,0.52
280791ba-3547-4c48-b548-f089f0bb28ac,Dog,Bulldog,12.6,45.6,Male,Moderate,Allergies,45.7,1719.7,38.3,17.1,44.6,491.3,3,163.8,0.64
d50ccdc2-6664-42ed-9960-76c35a805555,Cat,Siamese Cat,1.8,4.6,Female,Moderate,Joint Issues,4.2,307.8,27.8,19.5,52.7,87.9,3,29.3,0.36
b582452e-c234-4e23-9833-5524f9e22252,Dog,Ragdoll,5.5,38.7,Female,High,Obesity,40.9,1477.1,34.7,20.7,44.6,422.0,4,105.5,0.86
b8750c3d-0590-4374-9c74-e4f72e0838e8,Dog,Ragdoll,9.6,18.5,Male,Moderate,Allergies,17.3,874.2,31.6,23.6,44.8,249.8,3,83.3,0.59
b00bc96a-11dd-4b1d-97f9-d0b79f086053,Dog,German Shepherd,14.8,17.0,Female,Low,Joint Issues,16.4,703.3,31.4,18.5,50.1,200.9,2,100.5,0.63
778d8cc2-3b57-4658-bbc5-d71708606425,Dog,Golden Retriever,7.9,26.2,Female,Moderate,None,24.7,1134.9,32.0,20.8,47.2,324.3,3,108.1,0.79
940d1c1c-6ed1-4e61-8bc5-11a271bbd4e7,Cat,Persian Cat,4.2,8.2,Male,High,None,8.8,542.7,26.7,19.9,53.4,155.1,4,38.8,0.41
d6dce25a-435f-44cb-b6c7-9620b3a2a928,Dog,German Shepherd,12.7,22.1,Male,Low,Allergies,24.2,856.2,38.2,14.5,47.3,244.6,2,122.3,0.65
ae41dc6a-f2b7-440f-9dbc-41a215bde267,Dog,Maine Coon,11.5,9.4,Female,High,Diabetes,9.9,541.1,30.1,23.8,46.1,154.6,4,38.6,0.79
cb6c5b77-d07b-43bc-9ea0-d759919399b7,Dog,Poodle,3.2,33.8,Female,High,None,34.1,1570.0,31.5,10.3,58.2,448.6,4,112.2,0.54
73e2bc21-e194-4268-95ad-cf7b388355ab,Dog,Golden Retriever,3.0,24.2,Female,Moderate,Allergies,24.2,1069.3,38.0,24.5,37.5,305.5,3,101.8,0.66
f1914940-1e95-4e8e-8ee8-f212214a02ab,Dog,Maine Coon,4.9,28.0,Female,High,Allergies,29.8,1363.3,37.1,11.3,51.6,389.5,4,97.4,0.38
a37183e4-f84f-448c-8f13-3a670f7f5efe,Dog,Poodle,2.1,17.5,Male,High,Obesity,17.1,814.5,37.9,13.1,49.0,232.7,4,58.2,0.69
a6c94d9b-c440-4baa-a48b-cf82415d050c,Dog,Poodle,6.8,26.1,Male,Low,Diabetes,25.0,873.0,36.5,12.2,51.3,249.4,2,124.7,0.55
a00fbb30-0637-4501-aec4-44a6dc8e5d34,Dog,Bulldog,2.9,10.6,Male,High,Allergies,11.2,658.0,39.5,17.1,43.4,188.0,4,47.0,0.82
9ab8590b-37a9-4ea0-ac6c-6005afd5261f,Dog,British Shorthair,4.0,43.7,Female,High,Allergies,46.3,1903.6,25.8,10.1,64.1,543.9,4,136.0,0.68
6d5e2454-86d0-402c-bad2-9c5eb17b9a00,Cat,Siamese Cat,14.7,7.2,Female,High,Joint Issues,7.1,492.3,33.9,18.3,47.8,140.7,4,35.2,0.47
b55bb1c4-4d58-4ff6-8ebd-31cd20fde74d,Dog,Maine Coon,6.3,25.7,Female,Low,None,23.9,958.8,32.9,16.3,50.8,273.9,2,136.9,0.49
0fa7c436-bdd4-404c-8101-ec7da25e9bd1,Dog,Bulldog,4.4,33.5,Female,Moderate,None,34.8,1364.6,32.4,24.1,43.5,389.9,3,130.0,0.51
0428ff81-4b71-465a-8e5f-144ebc23fe40,Cat,Siamese Cat,0.8,3.7,Female,High,Obesity,4.0,254.0,32.0,16.6,51.4,72.6,4,18.1,0.6
8061b7fd-a48e-4f25-86ac-596a835877c9,Dog,British Shorthair,13.7,35.3,Female,High,Allergies,38.2,1622.0,27.0,14.4,58.6,463.4,4,115.8,0.73
e6cfefa5-6b8c-4868-bc65-288bbe5aa0c6,Cat,Siamese Cat,12.6,4.3,Female,Moderate,Obesity,4.0,248.7,34.3,14.2,51.5,71.1,3,23.7,0.75
42148831-d95e-418d-aef3-1acc04f46ba1,Dog,Maine Coon,2.4,21.0,Male,Low,Joint Issues,22.7,824.0,32.4,21.9,45.7,235.4,2,117.7,0.87
ccddbf1d-640e-4f3e-9679-cf4c0b3f4913,Dog,Maine Coon,4.9,15.4,Male,High,None,15.2,870.7,40.0,15.4,44.6,248.8,4,62.2,0.46
c353eee6-c940-4a37-9584-569542c2087f,Dog,German Shepherd,3.0,29.2,Male,Low,Diabetes,29.9,949.6,31.5,19.3,49.2,271.3,2,135.7,0.37
79632db7-6257-41ce-a9be-c174812b37df,Dog,Poodle,7.6,25.2,Female,Moderate,None,27.6,1102.2,36.6,18.4,45.0,314.9,3,105.0,0.84
332accdb-4da0-42e9-915e-0427f35c7db3,Dog,Ragdoll,9.3,39.1,Male,High,None,38.5,1751.3,38.9,16.6,44.5,500.4,4,125.1,0.57
b7f0beaa-c93c-44f4-b628-256f480b9708,Dog,Bulldog,14.6,14.4,Male,High,None,15.5,827.9,32.6,12.5,54.9,236.5,4,59.1,0.37
098eac41-9782-4972-b724-37f755579235,Dog,Poodle,13.7,29.3,Male,High,Diabetes,28.9,1269.4,35.6,21.4,43.0,362.7,4,90.7,0.6
caec6294-3576-429a-8018-51ef7eae1d34,Dog,Bulldog,2.7,36.9,Female,Moderate,Obesity,38.5,1247.1,26.8,13.0,60.2,356.3,3,118.8,0.88
2bd15792-51c8-4837-a2f2-51b54f43491e,Dog,Golden Retriever,4.1,50.9,Female,Moderate,Diabetes,54.9,1680.8,32.6,11.3,56.1,480.2,3,160.1,0.52
86d94006-dc49-4548-9dd6-6104482a5cc4,Cat,Siamese Cat,5.7,5.4,Male,Low,Joint Issues,5.1,297.6,31.3,13.4,55.3,85.0,2,42.5,0.78
be55fcf5-e63a-4834-93aa-7836ec46a526,Cat,Siamese Cat,13.8,4.3,Female,High,Diabetes,4.6,301.0,39.2,16.6,44.2,86.0,4,21.5,0.76
77567a5c-39d5-47a6-852f-f65f5b2db5b2,Dog,Ragdoll,14.2,26.7,Male,Moderate,Diabetes,27.8,1036.0,31.0,21.6,47.4,296.0,3,98.7,0.56
19350dec-5eb0-4c51-86e4-dc78e5fb6d9e,Cat,Siamese Cat,11.5,7.6,Male,High,None,7.3,512.7,39.7,24.7,35.6,146.5,4,36.6,0.78
0d878f38-c047-4a74-9b04-63c5e96da1c5,Dog,Ragdoll,14.6,38.2,Female,Moderate,Joint Issues,37.9,1505.8,38.1,20.8,41.1,430.2,3,143.4,0.49
30dd3e62-5f0c-4823-8e02-bc124a3e2793,Cat,Persian Cat,0.6,4.8,Female,High,Joint Issues,4.7,363.2,38.8,20.5,40.7,103.8,4,25.9,0.57
6cb95338-a8cf-42ce-aa58-73b10d8cdc39,Dog,Poodle,13.4,38.0,Female,High,Diabetes,36.7,1542.8,38.3,21.7,40.0,440.8,4,110.2,0.54
be54a6ae-75d3-4f5b-bc26-a55fffa079c0,Dog,Poodle,13.3,24.8,Male,Low,Joint Issues,23.2,933.5,30.0,20.9,49.1,266.7,2,133.3,0.74
beff87f0-6a2e-44b2-b7df-aebffbdd640f,Dog,German Shepherd,8.0,33.4,Female,Low,None,30.7,1167.0,32.7,14.7,52.6,333.4,2,166.7,0.5
f822595e-29f0-4c1f-8fca-7510adcb05be,Dog,German Shepherd,0.8,30.5,Female,Low,Diabetes,28.9,981.2,35.9,24.8,39.3,280.3,2,140.2,0.37
8b6fa3a1-374a-4d28-b2e5-8f2e36e11ac6,Dog,Golden Retriever,12.7,21.1,Female,High,Joint Issues,20.9,1102.6,30.3,10.7,59.0,315.0,4,78.8,0.69
7809a78f-a835-4c39-86c8-9303a7ab9c03,Dog,Bulldog,7.0,15.8,Male,Moderate,Diabetes,16.6,699.0,39.7,22.1,38.2,199.7,3,66.6,0.89
19769380-e636-4731-8411-4ed26dd6ec08,Dog,British Shorthair,10.9,37.2,Male,Moderate,Diabetes,36.1,1328.5,29.3,21.8,48.9,379.6,3,126.5,0.73
a1f65c74-5ad2-4b01-8133-9fd41d5a15f4,Dog,German Shepherd,10.9,40.2,Male,Low,Diabetes,42.9,1207.0,32.7,12.9,54.4,344.9,2,172.4,0.77
174a7370-3e58-458e-9b7d-0af14efb5bd4,Dog,Maine Coon,1.9,29.0,Female,Moderate,None,29.8,1224.7,26.4,16.4,57.2,349.9,3,116.6,0.38
a02b4fa7-7e01-4120-b182-342d07f91584,Dog,Poodle,7.0,24.8,Female,High,Joint Issues,22.9,1244.7,31.0,18.4,50.6,355.6,4,88.9,0.77
76415dfd-6372-4b20-9f37-0b40952a4ca2,Dog,Beagle,9.0,13.2,Female,Moderate,Allergies,13.7,678.7,36.0,16.3,47.7,193.9,3,64.6,0.4
a88ec217-b6a2-4be3-a8af-d31eb4ac98e0,Dog,Ragdoll,2.3,36.9,Female,Low,Joint Issues,33.7,1257.6,37.9,11.8,50.3,359.3,2,179.7,0.43
29c42539-b1b1-4cc7-b630-96e99bfa5f67,Dog,Maine Coon,1.0,27.8,Male,High,Diabetes,26.3,1220.4,38.8,11.8,49.4,348.7,4,87.2,0.81
b19d521f-b093-4ce4-ba39-7be2f5d84956,Dog,Bulldog,2.3,22.4,Female,Low,Joint Issues,23.9,864.9,27.3,15.6,57.1,247.1,2,123.5,0.89
5dd01758-4092-4136-a7b0-f25698c195c8,Dog,Beagle,4.8,33.7,Male,Low,Obesity,35.0,998.7,36.8,16.3,46.9,285.3,2,142.7,0.86
9144053f-7011-4e9e-9aa1-6b8886fa6770,Dog,Beagle,13.4,11.5,Male,Low,Allergies,11.5,524.6,25.0,18.2,56.8,149.9,2,75.0,0.34
e048f40b-e390-4d56-bafc-4deb9baf9c4f,Dog,Golden Retriever,6.6,15.0,Female,High,Allergies,13.6,853.7,38.5,21.7,39.8,243.9,4,61.0,0.59
f18c12f4-b5bd-44f5-8564-a605658e5369,Dog,British Shorthair,2.4,18.2,Male,High,Allergies,17.5,986.9,36.4,20.0,43.6,282.0,4,70.5,0.39
03128a9c-606a-445a-94c9-bf7274ad9d33,Cat,Persian Cat,1.8,6.0,Female,Moderate,Obesity,6.4,319.3,38.5,15.1,46.4,91.2,3,30.4,0.33
916592de-1155-4a40-ac05-432ed4aedcd2,Dog,Maine Coon,11.2,26.8,Male,Low,None,28.2,989.4,33.6,21.9,44.5,282.7,2,141.3,0.72
3baa2a99-a43e-4068-9561-72cfa7e3290d,Dog,Ragdoll,9.9,31.3,Male,Low,Joint Issues,29.8,1111.6,33.1,21.4,45.5,317.6,2,158.8,0.87
a68bfdc0-2c9e-4366-9fd2-20825bf0826d,Dog,Ragdoll,3.2,36.1,Female,High,None,39.0,1649.5,26.8,24.0,49.2,471.3,4,117.8,0.41
5964820a-5e11-4e72-8c1a-5027dce8c644,Dog,Golden Retriever,4.5,31.7,Male,Low,Joint Issues,29.2,1122.2,31.7,22.1,46.2,320.6,2,160.3,0.66
e82a662b-67cf-4953-a6da-f75fdc770cb2,Cat,Siamese Cat,9.0,8.8,Female,Low,Diabetes,8.7,386.3,31.6,16.2,52.2,110.4,2,55.2,0.82
cc5b2b96-f20d-4812-8390-b49500772860,Cat,Persian Cat,6.0,7.2,Male,Low,None,7.3,369.2,33.1,14.3,52.6,105.5,2,52.8,0.41
5b70943e-a985-4aea-a32b-ab029539d21c,Dog,Bulldog,2.7,23.8,Female,High,Obesity,23.2,1025.8,25.9,24.4,49.7,293.1,4,73.3,0.41
e747a8a5-5e03-4014-8f5f-c2a25847e822,Dog,Golden Retriever,4.8,19.6,Male,Moderate,Obesity,20.5,776.0,31.2,14.9,53.9,221.7,3,73.9,0.53
a4c70c00-3e84-436d-bfa9-cbc11a626e7b,Dog,Bulldog,1.3,24.1,Male,High,Joint Issues,26.1,1218.2,28.5,17.6,53.9,348.1,4,87.0,0.6
c3babe73-20b8-406a-ae19-00d2dc0843d1,Dog,Bulldog,4.4,32.1,Female,Moderate,Joint Issues,30.8,1321.6,31.1,17.3,51.6,377.6,3,125.9,0.54
b21d78b4-0e67-4dca-b5d8-efd0cfcafc8a,Dog,Poodle,13.7,20.6,Male,Moderate,Joint Issues,22.3,947.6,39.5,20.1,40.4,270.7,3,90.2,0.45
e577b8d5-b4cb-4099-aaac-ef9b50e6f920,Dog,Ragdoll,9.9,32.4,Male,Moderate,Joint Issues,29.3,1330.9,31.1,11.3,57.6,380.3,3,126.8,0.68
963dbb66-a05e-4a62-b447-6906ceb9ee1d,Dog,Poodle,11.9,31.2,Male,Moderate,Joint Issues,34.1,1293.7,39.8,21.7,38.5,369.6,3,123.2,0.62
60ce0628-5b7f-4aab-ab80-0d70b97b62e0,Cat,Siamese Cat,14.4,3.1,Female,Low,None,3.3,196.2,37.2,24.4,38.4,56.1,2,28.1,0.67
5f852e3d-c88f-4cdc-bb80-d4f65f056a35,Dog,German Shepherd,0.5,35.9,Female,Moderate,Joint Issues,34.3,1437.3,28.8,20.2,51.0,410.7,3,136.9,0.9
268a3a7e-ed89-42ad-b30b-b5b0f40a5034,Dog,Poodle,9.0,28.7,Female,Low,Obesity,26.4,885.3,36.1,18.4,45.5,252.9,2,126.5,0.48
90c5b117-1f4e-4e84-adc9-ec889ae017ef,Cat,Siamese Cat,10.6,8.7,Male,High,Joint Issues,8.3,567.4,40.0,23.2,36.8,162.1,4,40.5,0.43
f772e184-d665-47c2-ae63-47a162346849,Dog,Ragdoll,14.4,24.8,Female,High,Diabetes,23.8,1120.2,34.5,24.7,40.8,320.1,4,80.0,0.72
a1e02f4b-526e-4c1d-85cb-f33fb30efcaf,Dog,Beagle,4.1,22.0,Female,Moderate,Obesity,22.4,846.2,31.9,19.0,49.1,241.8,3,80.6,0.31
faf17dd0-5741-4095-8edc-15f7f519d20b,Dog,German Shepherd,9.9,14.5,Male,High,Allergies,15.2,832.2,25.1,10.1,64.8,237.8,4,59.5,0.4
d2d41ad7-57e3-45f7-9cac-17688d7c5d48,Dog,Ragdoll,13.5,14.3,Female,Moderate,Joint Issues,13.0,720.7,26.2,23.2,50.6,205.9,3,68.6,0.69
d0d38ca5-16ef-4d7d-ac1f-f3dee8e13b36,Dog,Ragdoll,0.9,34.5,Female,High,None,37.2,1594.3,30.3,22.2,47.5,455.5,4,113.9,0.8
8adff132-fdf4-4e0b-b95b-411edbd93592,Cat,Persian Cat,6.1,8.4,Male,Low,Allergies,7.9,414.5,30.6,12.9,56.5,118.4,2,59.2,0.31
e397f58e-de33-419f-be93-45d1117ab884,Dog,Golden Retriever,11.5,24.0,Female,Low,None,25.4,910.8,37.2,19.4,43.4,260.2,2,130.1,0.79
dbf33f22-7274-4216-aefe-fea34ef3602f,Dog,Poodle,3.9,23.3,Female,Moderate,None,21.1,1039.3,29.2,23.6,47.2,296.9,3,99.0,0.72
1ac0df55-dbec-48f1-ba6c-82e8b367fb13,Dog,Poodle,0.6,25.7,Female,Low,Diabetes,23.5,862.9,33.5,17.4,49.1,246.5,2,123.2,0.63
2641b05e-ded9-4605-a279-5068c8efe541,Dog,British Shorthair,10.2,36.6,Male,Low,Joint Issues,39.0,1249.9,26.9,11.0,62.1,357.1,2,178.6,0.46
fee8398b-4766-41c9-9ed5-cebd5ae2356f,Dog,British Shorthair,12.9,15.7,Female,Low,None,14.4,662.5,39.9,20.4,39.7,189.3,2,94.7,0.62
b8272b15-ac78-4370-895c-7b64576be7e1,Dog,Beagle,10.4,27.4,Female,Low,Allergies,29.6,1006.0,34.6,24.1,41.3,287.4,2,143.7,0.33
